Date,Close,High,Low,Open,Volume,USD_KRW,NASDAQ,VIX,priceEarningsRatio,forwardPE,priceToBook,debtEquityRatio,returnOnAssets,returnOnEquity,profitMargins,grossMargins
2022-01-24,310.0,311.1700134277344,283.8233337402344,301.586669921875,151565700,1191.5,13855.1298828125,29.899999618530273,240.0328148857291,138.42909553827542,18.19508684928166,15.916033876492474,0.029623325346696396,0.08750612283179839,0.059860734717063165,0.18249224755932458
2022-01-25,306.1333312988281,317.086669921875,301.07000732421875,304.73333740234375,86595900,1195.6600341796875,13539.2900390625,31.15999984741211,255.30330296388018,139.74932363244798,18.70274147970871,15.900647406297542,0.02863619128564043,0.08601280964245887,0.053961819986388715,0.14738883740141753
2022-01-26,312.4700012207031,329.2300109863281,302.0,317.4766540527344,104867400,1196.0999755859375,13542.1201171875,31.959999084472656,249.38566902889923,144.3963896823875,16.856411905347183,18.22491763978801,0.029113567790579244,0.08582419765694244,0.07140263925387749,0.18279208435334515
2022-01-27,276.3666687011719,311.7966613769531,276.3333435058594,311.1199951171875,147109500,1200.6300048828125,13352.7802734375,30.489999771118164,266.81609006403033,136.72858014067074,17.262621064059008,14.964289323230922,0.03022779632509956,0.0817832388194057,0.06028276076020243,0.1679236774354234
2022-01-28,282.1166687011719,285.8333435058594,264.0033264160156,277.1866760253906,134789100,1203.4599609375,13770.5703125,27.65999984741211,250.76224997971582,140.19803985602664,17.201194643367028,17.19401684266543,0.026659658249237425,0.08516159792797993,0.05539493574330502,0.16147293422346107
2022-01-31,312.239990234375,312.663330078125,287.3500061035156,290.9033203125,104436000,1207.7099609375,14239.8798828125,24.829999923706055,244.13882377761513,134.79064765022719,18.423976559765524,18.87197268192364,0.026592998672109666,0.09488868088863939,0.0623725591349406,0.16150884355154205
2022-02-01,310.4166564941406,314.5666809082031,301.6666564941406,311.7366638183594,73138200,1205.1199951171875,14346.0,21.959999084472656,281.93909335845944,145.14761033775048,19.877896941453034,15.959649755979115,0.025489914040659617,0.07943878426016744,0.06387374418031304,0.167919669546063
2022-02-02,301.88665771484375,310.5,296.4700012207031,309.3933410644531,66792900,1202.5,14417.5498046875,22.09000015258789,259.72318664693614,130.81903668134666,20.334116561796787,15.615245050095309,0.02486319753066902,0.08290370166719736,0.052360410966159975,0.18148493435830554
2022-02-03,297.0466613769531,312.3333435058594,293.50665283203125,294.0,78855600,1199.9599609375,13878.8203125,24.350000381469727,263.57557457879153,147.59035014381615,18.876832841325566,16.435188423059266,0.025996843231027383,0.07288874525159361,0.06554396763442201,0.15186338724310236
2022-02-04,307.7733459472656,312.1666564941406,293.72332763671875,299.0733337402344,73625400,1200.3299560546875,14098.009765625,23.219999313354492,243.9753725434301,135.12628438874822,18.751335208803855,18.807651718025223,0.030072009020140223,0.07467023011701043,0.05679682790780775,0.16785842400419393
2022-02-07,302.4466552734375,315.92333984375,300.9033203125,307.92999267578125,60994500,1197.0899658203125,14015.669921875,22.860000610351562,255.5384723949406,125.71193490535775,16.64587365118748,17.149547267552833,0.026957348954144023,0.08256981929762397,0.07429476090999196,0.1740750733205749
2022-02-08,307.3333435058594,308.7633361816406,298.26666259765625,301.84332275390625,50729100,1196.8499755859375,14194.4501953125,21.440000534057617,264.14553515634685,136.26540503928766,17.7968691140572,15.929338192181637,0.031120298814124047,0.09079686461138149,0.06676400022663455,0.1555887943551831
2022-02-09,310.6666564941406,315.42333984375,306.6666564941406,311.6666564941406,52259400,1196.3599853515625,14490.3701171875,19.959999084472656,247.5709837004068,130.78749327617336,17.572676453025608,17.63702569029364,0.029702752696307583,0.07967439170009488,0.06090302966269649,0.2062057077252793
2022-02-10,301.51666259765625,314.60333251953125,298.8999938964844,302.7900085449219,66126900,1194.030029296875,14185.6396484375,23.90999984741211,267.623209886647,141.08922906712536,17.725366542427476,14.968613916330185,0.023773227528223362,0.07984091053981476,0.05871265103769061,0.15988089900852775
2022-02-11,286.6666564941406,305.32000732421875,283.5666809082031,303.2099914550781,79645800,1199.3499755859375,13791.150390625,27.360000610351562,254.7995822710117,130.9799460278409,18.139437305863126,17.96925110441817,0.0315387277292962,0.07844289935568773,0.06277407991570022,0.1630982427496866
2022-02-14,291.9200134277344,299.6266784667969,284.3833312988281,287.19000244140625,67756500,1199.239990234375,13790.919921875,28.329999923706055,258.85739842436203,132.3775294291035,17.86142887685862,17.510400073746684,0.031999963990951466,0.07739729470250596,0.06732753915820902,0.15769917703710273
2022-02-15,307.4766540527344,307.6666564941406,297.7933349609375,300.0,57286200,1197.3599853515625,14139.759765625,25.700000762939453,254.78555571857592,122.60613403401635,16.482842468561984,16.305173809003055,0.026658166482488834,0.08418198159333103,0.06327826026100256,0.2062374319231743
2022-02-16,307.7966613769531,308.80999755859375,300.4033203125,304.6833190917969,51294300,1196.8299560546875,14124.08984375,24.290000915527344,287.017250933377,132.33607805701826,18.977316791516873,15.412247111272224,0.030843766966969176,0.06952692423537422,0.062062339636103185,0.18446478339591896
2022-02-17,292.1166687011719,306.1666564941406,291.3666687011719,304.4200134277344,55178400,1196.75,13716.7197265625,28.110000610351562,262.5113516262395,118.98871116755967,17.312035147687986,15.33133668444254,0.027064765217268773,0.09224424291840383,0.06381029609576358,0.15842837173086113
2022-02-18,285.6600036621094,295.6233215332031,279.2033386230469,295.3333435058594,68501700,1198.6600341796875,13548.0703125,27.75,248.79619825682735,124.67527439601281,18.512061919522885,17.722723204934724,0.029889104315175073,0.0763288418681954,0.059609114242162226,0.19413692764887228
2022-02-22,273.84332275390625,285.57666015625,267.0333251953125,278.0433349609375,83288100,1194.6800537109375,13381.51953125,28.809999465942383,273.49228980369287,140.5460868837412,20.190315773245782,18.89051389933735,0.025857084715413304,0.08767300480042768,0.06126269677171073,0.1783082131761696
2022-02-23,254.67999267578125,278.4333190917969,253.52000427246094,276.80999755859375,95256900,1192.6800537109375,13037.490234375,31.020000457763672,246.6535427072456,140.71794438755146,17.452306218444214,15.750857177173458,0.024292404900497652,0.07138522146911028,0.050207728810482875,0.17929678980102906
2022-02-24,266.92333984375,267.49334716796875,233.3333282470703,233.4633331298828,135322200,1192.4000244140625,13473.58984375,30.31999969482422,265.43193458143367,138.27845833845973,15.978875165984805,17.594143951384662,0.028466861118745614,0.08723910574747643,0.0696173137216643,0.16877853839100715
2022-02-25,269.9566650390625,273.1666564941406,260.79998779296875,269.74334716796875,76067700,1206.0,13694.6201171875,27.59000015258789,236.94947699530456,128.85181095630844,18.031634920808383,13.31199444660574,0.029233762319026486,0.08726449105809914,0.06533556796896237,0.1617002085479921
2022-02-28,290.1433410644531,292.28668212890625,271.57000732421875,271.6700134277344,99006900,1197.5899658203125,13751.400390625,30.149999618530273,245.2436613214879,135.07514853221923,19.30023750128321,15.839497591715393,0.028422868106900773,0.0849116203427922,0.05853319151217984,0.18070415141147445
2022-03-01,288.1233215332031,296.6266784667969,284.59332275390625,289.8933410644531,74766900,1200.9300537109375,13532.4599609375,33.31999969482422,265.27429041752833,135.3737611435917,20.084457215833336,16.770749557231284,0.026095269547661226,0.0736385579772431,0.07548556877235015,0.1652718752196771
2022-03-02,293.2966613769531,295.49334716796875,281.42333984375,290.7099914550781,74643300,1205.3699951171875,13752.01953125,30.739999771118164,272.38796870998897,127.55612820290023,17.1686102006588,15.292639587611461,0.028416298776091836,0.08381055554634347,0.06399202750810105,0.20655688840497283
2022-03-03,279.7633361816406,295.4800109863281,277.5333251953125,292.92333984375,61623600,1203.1500244140625,13537.9404296875,30.479999542236328,264.9394549505624,145.57601743862068,18.747543706244272,15.247515325691463,0.030397112467638973,0.0720961495774269,0.05686670069746114,0.15261279148035053
2022-03-04,279.42999267578125,285.2166748046875,275.0533447265625,283.0333251953125,66999600,1205.989990234375,13313.4404296875,31.979999542236328,261.169655556879,141.3378115511854,17.867630393104825,15.699594452152393,0.02946711663083729,0.07970315486307848,0.06887513677343987,0.20165202038950447
2022-03-07,268.1933288574219,288.71331787109375,268.19000244140625,285.4333190917969,72494100,1216.7099609375,12830.9599609375,36.45000076293945,258.73380413588563,133.90224298235924,18.19632510873481,17.314555826863458,0.030140203050573675,0.0901875109265117,0.06596521268651065,0.17285414652301445
2022-03-08,274.79998779296875,283.3299865722656,260.72332763671875,265.1766662597656,80399100,1232.300048828125,12795.5498046875,35.130001068115234,243.26908419627534,135.58016464305285,20.711911316731957,16.507856392334958,0.02761645900665547,0.08828463165765746,0.0659432102306219,0.18002801863068893
2022-03-09,286.3233337402344,286.85333251953125,277.336669921875,279.82666015625,59184000,1233.1099853515625,13255.5498046875,32.45000076293945,253.23388555416795,136.80888233439518,16.918522754677564,13.0576235961774,0.03306828502755983,0.08189415092115311,0.06073900165696811,0.18936359776068254
2022-03-10,279.4333190917969,284.8166809082031,270.1199951171875,283.8166809082031,58648500,1223.22998046875,13129.9599609375,30.229999542236328,256.6384016165845,121.57579380124287,18.525317924766085,13.255346133222028,0.02611852692379785,0.07379900662867891,0.06629793964639999,0.16378324232332248
2022-03-11,265.1166687011719,281.26666259765625,264.5899963378906,280.0666809082031,67037100,1228.5999755859375,12843.8095703125,30.75,276.57332946739984,133.72478198424344,18.721012984796047,15.802070711290874,0.03104317847937669,0.08704897072244838,0.06177940053771652,0.18990706176453218
2022-03-14,255.4566650390625,266.8999938964844,252.01333618164062,260.2033386230469,71152200,1236.8900146484375,12581.2197265625,31.770000457763672,267.2018608864841,130.78117972459782,19.28635905722714,17.59296614371789,0.03309839763516149,0.08192848038065675,0.0669668872912705,0.12747213340793703
2022-03-15,267.2966613769531,268.5233459472656,252.19000244140625,258.42333984375,66841200,1242.050048828125,12948.6201171875,29.829999923706055,239.5320998476388,128.61727518286233,18.382853427926733,12.200872603083337,0.031023487954536733,0.06279677935326983,0.051355028336228736,0.1622145829592805
2022-03-16,280.07666015625,280.6666564941406,267.4200134277344,269.6666564941406,84028800,1241.6800537109375,13436.5498046875,26.670000076293945,266.945288696264,133.49512701893917,18.574993999343686,15.982303924660112,0.029000528287888103,0.08816956408979017,0.06068750196779676,0.15864738212767818
2022-03-17,290.5333251953125,291.6666564941406,275.239990234375,276.9966735839844,66582900,1223.0,13614.7802734375,25.670000076293945,257.63079316600806,147.56832150076752,17.935006094684276,15.937693230980743,0.028036240741877584,0.08157184811744753,0.07436534607941764,0.15288871490374162
2022-03-18,301.7966613769531,302.6166687011719,289.1300048828125,291.4966735839844,100414200,1210.3299560546875,13893.83984375,23.8700008392334,253.7976443561384,139.73659689281297,18.539392078682354,19.15860064428007,0.03266681944709692,0.09160244385475758,0.05857371944647422,0.17104258943037995
2022-03-21,307.0533447265625,314.2833251953125,302.36334228515625,304.99334716796875,81981600,1210.3699951171875,13838.4599609375,23.530000686645508,270.7226503159546,131.53132107322702,17.979327204185896,16.17527780615545,0.025387994221225448,0.07281397296742238,0.05960924514262237,0.18154290944381604
2022-03-22,331.32666015625,332.6199951171875,307.25,310.0,105868500,1219.780029296875,14108.8203125,22.940000534057617,276.23022260475574,139.27448246587392,18.86175993929076,17.467302369029664,0.026728432189276258,0.0557940929194963,0.06059812849285402,0.18708249677376787
2022-03-23,333.03668212890625,346.8999938964844,325.4666748046875,326.64666748046875,120676200,1214.949951171875,13922.599609375,23.56999969482422,274.9204649318435,144.87165686530935,17.955163618657792,17.06063688676914,0.028423229014144506,0.08405206870968858,0.05573326548132551,0.17901052571586312
2022-03-24,337.97332763671875,341.4966735839844,329.6000061035156,336.57666015625,68920800,1218.010009765625,14191.83984375,21.670000076293945,251.6659849276326,141.65783450470377,18.638151249647205,13.238748011020347,0.03326345512223552,0.08415411618422848,0.049430662859748356,0.16316367823366082
2022-03-25,336.8800048828125,340.6000061035156,332.44000244140625,336.0,62031600,1217.550048828125,14169.2998046875,20.809999465942383,258.62730123042996,135.80184208855036,18.266466428014397,18.115355000539573,0.030724112202681054,0.06794537810106203,0.0619771550030594,0.18125040733318393
2022-03-28,363.9466552734375,365.9599914550781,351.20001220703125,355.0333251953125,102506100,1224.3800048828125,14354.900390625,19.6299991607666,267.03958684822504,131.0184478565852,19.323186924051672,17.185361541129115,0.026734584554809676,0.07376880921344875,0.06430188711844431,0.1769725139459929
2022-03-29,366.5233459472656,371.5899963378906,357.7033386230469,369.3299865722656,73614900,1223.6600341796875,14619.6396484375,18.899999618530273,275.5018606473474,140.12505724750747,18.246224134552598,17.678060332524563,0.028681489192060688,0.10429941549039763,0.06310690287144333,0.19116226181552157
2022-03-30,364.663330078125,371.3166809082031,361.3333435058594,363.72332763671875,59865000,1209.1300048828125,14442.26953125,19.329999923706055,256.39494879645633,138.06200966190707,16.671507285777945,23.428109693537834,0.02778160349347497,0.07927102200806435,0.06252088547544189,0.18838085356724293
2022-03-31,359.20001220703125,367.71331787109375,358.8800048828125,364.8566589355469,48992700,1210.43994140625,14220.51953125,20.559999465942383,260.250104888649,141.4585252942149,19.44746313891746,13.316896801881525,0.027499024582988738,0.08774705154982831,0.06371304626315442,0.1753327277153326
2022-04-01,361.5299987792969,364.9166564941406,355.5466613769531,360.3833312988281,54263100,1214.5,14261.5,19.6299991607666,248.15754906786353,139.69820434399526,17.464793444521316,19.724457173893114,0.032497513093328066,0.07644955459160872,0.06992890078409732,0.15911601745230125
2022-04-04,381.8166809082031,383.3033447265625,357.510009765625,363.1266784667969,82035900,1218.780029296875,14532.5498046875,18.56999969482422,246.97713603616617,142.5035247990857,17.695257034665328,16.33942703811278,0.025539640337380022,0.06467759319607773,0.06223180449168814,0.16338643127605523
2022-04-05,363.7533264160156,384.2900085449219,362.4333190917969,378.76666259765625,80075100,1213.9000244140625,14204.169921875,21.030000686645508,273.36069475621775,131.77465712699203,17.74840348773211,17.306373415877182,0.03436199133297375,0.08037779831594988,0.05979801541799965,0.16518968199352718
2022-04-06,348.586669921875,359.6666564941406,342.5666809082031,357.8233337402344,89348400,1218.75,13888.8203125,22.100000381469727,280.5020717528215,144.3167859653933,19.550377745400567,16.74643474972972,0.03205155988294649,0.07959815151054052,0.06165653506443272,0.16928914448314386
2022-04-07,352.4200134277344,358.86334228515625,340.5133361816406,350.7966613769531,79447200,1217.5999755859375,13897.2998046875,21.549999237060547,261.7428179907964,136.7358810458041,16.339812806363504,16.10930721632447,0.03282895054498695,0.07850019564240872,0.0671153705542236,0.1794855214742689
2022-04-08,341.8299865722656,349.4800109863281,340.8133239746094,347.7366638183594,55013700,1222.6600341796875,13711.0,21.15999984741211,275.86946410535927,149.4474741460423,21.163210094195104,15.864370064823937,0.028229699044405237,0.08083258188806422,0.07239789281146494,0.18730124833943848
2022-04-11,325.30999755859375,336.15667724609375,324.8800048828125,326.79998779296875,59357100,1228.239990234375,13411.9599609375,24.3700008392334,267.43851359892045,130.73241222140678,19.25916661067125,17.377332545854475,0.02915617547152584,0.08393092165724636,0.0594550514327826,0.1739064452460912
2022-04-12,328.98333740234375,340.39666748046875,325.5333251953125,332.5466613769531,65976000,1235.050048828125,13371.5703125,24.260000228881836,254.21534877384218,147.15046437077694,18.49742006237964,14.270658690089235,0.02535787062900685,0.08054249368959762,0.06406763089544434,0.17508186129250028
2022-04-13,340.7900085449219,342.0799865722656,324.3666687011719,327.02667236328125,55121100,1228.5999755859375,13643.58984375,21.81999969482422,267.4353558249513,136.73798769729464,18.243022565565905,18.085699333521866,0.028046999275082266,0.0714342215646944,0.06558653444246301,0.17730499421140009
2022-04-14,328.3333435058594,337.57000732421875,327.39666748046875,333.0966796875,58422300,1223.1199951171875,13351.080078125,22.700000762939453,282.88986592674246,130.9881103716955,18.554417346995823,16.122836152661538,0.031061218349023728,0.08574553304060197,0.05714308062160135,0.1657819751264467
2022-04-18,334.7633361816406,338.3066711425781,324.4700012207031,329.6766662597656,51715200,1228.0899658203125,13332.3603515625,22.170000076293945,262.218075343394,132.1222876628919,18.76988267413733,14.921884350932407,0.033436346662872936,0.06582998715672854,0.06356952149859017,0.15862414333640112
2022-04-19,342.7166748046875,344.9800109863281,331.77667236328125,335.0199890136719,49847700,1235.3499755859375,13619.66015625,21.3700008392334,283.23933491919865,133.22942835565044,18.883385920190015,16.065943368993644,0.026322815822264745,0.06500422707178709,0.05414176078185867,0.1441149455550088
2022-04-20,325.73333740234375,344.6666564941406,325.0833435058594,343.3333435058594,70711200,1239.5999755859375,13453.0703125,20.31999969482422,228.27976738287288,138.2697142217909,18.80142206984186,18.937902127527906,0.028518102426523615,0.08781427890517472,0.05221714075760241,0.16264878922081627
2022-04-21,336.260009765625,364.0733337402344,332.1400146484375,358.24334716796875,105416400,1234.0899658203125,13174.650390625,22.68000030517578,273.4838521433948,138.93769789171768,18.375168009246014,15.922405783112609,0.029152154308111734,0.08591590476525081,0.06576663402829527,0.18307058252312092
2022-04-22,335.01666259765625,344.95001220703125,331.3333435058594,338.3033447265625,69696600,1242.489990234375,12839.2900390625,28.209999084472656,263.8319437550501,131.51425404058617,18.11273412474023,17.426026521914043,0.025468463961510243,0.08130067809978961,0.061004693832934886,0.16251310806306837
2022-04-25,332.67333984375,336.2066650390625,325.1000061035156,326.3233337402344,68341200,1243.1600341796875,13004.849609375,27.020000457763672,258.7613384373096,135.2332716631929,18.154868136336226,15.59331225736386,0.03135039375560487,0.07035941757661777,0.06472326180480881,0.1706431329857946
2022-04-26,292.1400146484375,333.3333435058594,291.6666564941406,331.80999755859375,136133700,1249.2099609375,12490.740234375,33.52000045776367,263.8938556337923,149.90112216779414,18.11495688043937,18.098051928126505,0.027456988618041876,0.07598141223810809,0.06332646927480652,0.18295321890396732
2022-04-27,293.836669921875,306.0,292.4533386230469,299.52667236328125,76956300,1260.7099609375,12488.9296875,31.600000381469727,236.5830422396452,147.09345746383858,19.330247970832584,17.97622966896676,0.02902164456051601,0.07962151984416745,0.057245713579476894,0.18390165239746825
2022-04-28,292.5033264160156,300.0,273.8999938964844,299.99334716796875,124948500,1266.280029296875,12871.5302734375,29.989999771118164,259.8033646367225,138.35202088375374,18.83613554129217,19.932914640254552,0.02826222985914084,0.06872037501896947,0.0631529017309654,0.15592976574413764
2022-04-29,290.2533264160156,311.4666748046875,290.0,300.75,88133100,1272.2900390625,12334.6396484375,33.400001525878906,267.3791006083099,135.65543003187696,15.603771426796154,16.52764877448667,0.027263558023069765,0.07572696266334401,0.05561720093753641,0.19222859755080968
2022-05-02,300.9800109863281,302.1199951171875,282.6766662597656,286.92333984375,75781500,1262.530029296875,12536.01953125,32.34000015258789,282.09992809491536,136.2107509789849,18.893159253701953,17.947877978044225,0.02957914684297756,0.0871041051752707,0.0722643229436747,0.1945060795619339
2022-05-03,303.0833435058594,308.02667236328125,296.1966552734375,301.05999755859375,63709500,1266.75,12563.759765625,29.25,255.88144531959472,139.55160992497244,18.471349719439385,16.987979021766368,0.028961795647438657,0.09344107596379292,0.05483771981019356,0.1550502244958196
2022-05-04,317.5400085449219,318.5,295.09332275390625,301.3133239746094,81643800,1261.06005859375,12964.8603515625,25.420000076293945,252.06952615461122,128.47393894191907,18.276119818895186,19.00304509862815,0.02849930066845515,0.07834028202751103,0.06219793333886795,0.16039933151867264
2022-05-05,291.09332275390625,315.20001220703125,285.8999938964844,313.00665283203125,92519100,1251.5,12317.6904296875,31.200000762939453,256.09833648139636,133.65573464897366,17.937869090068194,15.613708274325834,0.027443753599826187,0.08795580527324273,0.05682782456656405,0.19562026514139544
2022-05-06,288.54998779296875,296.0,281.03668212890625,295.6666564941406,72903000,1268.699951171875,12144.66015625,30.190000534057617,274.7119164099128,124.10199016387554,19.32141473904276,18.07632243785345,0.030545793025517548,0.06611873080280628,0.0670587466385903,0.17223300044845735
2022-05-09,262.3699951171875,281.8766784667969,260.3833312988281,278.8166809082031,90810300,1270.1300048828125,11623.25,34.75,267.0065889303741,138.10085361189888,19.159898069887632,16.495460738742906,0.034494707114737164,0.087162332798586,0.06133739454630583,0.13599828147854165
2022-05-10,266.67999267578125,275.1199951171875,258.0833435058594,273.10333251953125,84401700,1274.8599853515625,11737.669921875,32.9900016784668,255.7305308921958,139.77960664616313,17.586310475744188,16.715016229650374,0.03001406620920382,0.07519611381277339,0.060149573590056404,0.15033356729727265
2022-05-11,244.6666717529297,269.92333984375,242.39999389648438,265.0,97224600,1276.550048828125,11364.240234375,32.560001373291016,269.4301059414082,132.127022344981,18.665547096224987,16.977355204587496,0.03254850991613694,0.08428316510782106,0.0688527051752063,0.17044101895198505
2022-05-12,242.6666717529297,253.22000122070312,226.6666717529297,233.6666717529297,140313000,1278.1500244140625,11370.9599609375,31.770000457763672,263.9636884220997,146.0538947936979,17.40449489653369,17.2473440189086,0.02548494310154575,0.07974412847605389,0.06362670265888709,0.15447001447302516
2022-05-13,256.5299987792969,262.45001220703125,250.52333068847656,257.82666015625,92150700,1290.75,11805.0,28.8700008392334,275.4112312759724,127.09982984479797,17.031348242005095,16.62746788075593,0.03006697386030956,0.0925670253580024,0.06671758710669555,0.16757335248927502
2022-05-16,241.4566650390625,256.586669921875,239.69667053222656,255.72000122070312,86098500,1277.5699462890625,11662.7900390625,27.469999313354492,253.46756172910483,125.48446751565592,17.71999782060898,17.184211988047778,0.026351789775845645,0.07461973970352448,0.05721446374939617,0.17536628581518895
2022-05-17,253.8699951171875,254.82666015625,242.9499969482422,249.1199951171875,80236200,1279.8499755859375,11984.51953125,26.100000381469727,258.38497398036867,136.91766804985778,19.08203019327917,19.477868008236864,0.025228302214505574,0.08690193669516309,0.05452783701013237,0.2003602104785271
2022-05-18,236.60333251953125,253.5,233.60333251953125,248.17333984375,87811800,1266.6600341796875,11418.150390625,30.959999084472656,257.53851232209416,142.48690865209127,19.165018879003764,18.480822006110483,0.027411460633921254,0.07948446747262423,0.06412012225757863,0.16972286554433827
2022-05-19,236.47332763671875,244.6666717529297,231.3699951171875,235.6666717529297,90296700,1275.5799560546875,11388.5,29.350000381469727,243.46619316453263,146.7981847078583,18.76253153128286,18.28517877095753,0.03312802202986418,0.08047553610631497,0.0614172338801646,0.19354803065653184
2022-05-20,221.3000030517578,240.52667236328125,211.0,237.99667358398438,144973200,1263.550048828125,11354.6201171875,29.43000030517578,266.5780014948657,132.2915459871716,18.956449272551648,16.056645855370043,0.032412046852862156,0.08026662671563714,0.06741409624883049,0.19977472763240275
2022-05-23,224.96665954589844,226.65333557128906,212.68666076660156,218.33999633789062,88903500,1273.2099609375,11535.26953125,28.479999542236328,266.1174425901606,142.70071946435277,18.765360457977827,15.32703015467149,0.030319293977281024,0.07485493102455164,0.062933055816263,0.1998717330202743
2022-05-24,209.3866729736328,217.97332763671875,206.85667419433594,217.8433380126953,89092500,1258.8199462890625,11264.4501953125,29.450000762939453,262.7557923459986,135.13745122351364,17.706493417742823,18.430102129123373,0.025063206342725804,0.08165471275578114,0.06474099284956682,0.17977751029237973
2022-05-25,219.60000610351562,223.10667419433594,207.6699981689453,207.9499969482422,92139300,1260.989990234375,11434.740234375,28.3700008392334,259.60746136590274,134.22947914742588,18.688294965787538,18.29677351907287,0.02901900927189171,0.08125772548770986,0.053141257041744015,0.14048170569577473
2022-05-26,235.91000366210938,239.55667114257812,217.8866729736328,220.47332763671875,106003200,1266.5999755859375,11740.650390625,27.5,244.09853994143467,141.38044603824054,19.02533585699999,19.30047387781588,0.030493032026349138,0.08374262151122182,0.07542023800069438,0.18285521864725957
2022-05-27,253.2100067138672,253.26666259765625,240.17666625976562,241.0833282470703,89295000,1258.8900146484375,12131.1298828125,25.719999313354492,257.16369282234297,139.8143155469926,18.983153314593412,15.806923392931965,0.030119587239552652,0.08246099857633053,0.06239804392907778,0.1931260300389807
2022-05-31,252.75332641601562,259.6000061035156,244.7433319091797,257.9466552734375,101914500,1236.1700439453125,12081.3896484375,26.190000534057617,258.1872696586235,124.72612091349114,19.38068540661439,16.436830297087287,0.024142370992896994,0.08829520143217925,0.0678654863910384,0.17338294699698892
