Date,Open_CL=F,Open_DX-Y.NYB,Open_EURUSD=X,Open_GC=F,Open_HG=F,Open_QQQ,Open_SPY,Open_USDJPY=X,Open_^DJI,Open_^FVX,Open_^GSPC,Open_^IRX,Open_^IXIC,Open_^TNX,Open_^VIX,High_CL=F,High_DX-Y.NYB,High_EURUSD=X,High_GC=F,High_HG=F,High_QQQ,High_SPY,High_USDJPY=X,High_^DJI,High_^FVX,High_^GSPC,High_^IRX,High_^IXIC,High_^TNX,High_^VIX,Low_CL=F,Low_DX-Y.NYB,Low_EURUSD=X,Low_GC=F,Low_HG=F,Low_QQQ,Low_SPY,Low_USDJPY=X,Low_^DJI,Low_^FVX,Low_^GSPC,Low_^IRX,Low_^IXIC,Low_^TNX,Low_^VIX,Close_CL=F,Close_DX-Y.NYB,Close_EURUSD=X,Close_GC=F,Close_HG=F,Close_QQQ,Close_SPY,Close_USDJPY=X,Close_^DJI,Close_^FVX,Close_^GSPC,Close_^IRX,Close_^IXIC,Close_^TNX,Close_^VIX,Adj Close_CL=F,Adj Close_DX-Y.NYB,Adj Close_EURUSD=X,Adj Close_GC=F,Adj Close_HG=F,Adj Close_QQQ,Adj Close_SPY,Adj Close_USDJPY=X,Adj Close_^DJI,Adj Close_^FVX,Adj Close_^GSPC,Adj Close_^IRX,Adj Close_^IXIC,Adj Close_^TNX,Adj Close_^VIX,Volume_CL=F,Volume_DX-Y.NYB,Volume_EURUSD=X,Volume_GC=F,Volume_HG=F,Volume_QQQ,Volume_SPY,Volume_USDJPY=X,Volume_^DJI,Volume_^FVX,Volume_^GSPC,Volume_^IRX,Volume_^IXIC,Volume_^TNX,Volume_^VIX
2021-01-18,,,1.206723928451538,,,,,103.91200256347656,,,,,,,,,,1.2086198329925537,,,,,103.9229965209961,,,,,,,,,,1.205545425415039,,,,,103.63899993896484,,,,,,,,,,1.2068113088607788,,,,,103.90799713134766,,,,,,,,,,1.2068113088607788,,,,,103.90799713134766,,,,,,,,,,0.0,,,,,0.0,,,,,,,
2021-01-19,52.0,90.7300033569336,1.2078461647033691,1802.0,3.619999885559082,314.25,378.3399963378906,103.69599914550781,30887.419921875,0.4690000116825104,3781.8798828125,0.0729999989271164,13132.73046875,1.1130000352859497,23.030000686645508,53.130001068115234,90.76000213623047,1.2144912481307983,1842.9000244140625,3.640000104904175,316.92999267578125,379.2300109863281,104.08200073242188,31086.619140625,0.4740000069141388,3804.530029296875,0.07500000298023224,13206.8603515625,1.1180000305175781,23.559999465942383,51.7599983215332,90.4000015258789,1.2078461647033691,1802.0,3.615999937057495,313.1199951171875,376.75,103.6500015258789,30865.029296875,0.4449999928474426,3780.3701171875,0.0729999989271164,13078.7001953125,1.0889999866485596,22.530000686645508,52.97999954223633,90.5,1.207729458808899,1839.5,3.635999917984009,316.4100036621094,378.6499938964844,103.7030029296875,30930.51953125,0.4490000009536743,3798.909912109375,0.0729999989271164,13197.1796875,1.0920000076293945,23.239999771118164,52.97999954223633,90.5,1.207729458808899,1839.5,3.635999917984009,307.44879150390625,354.5052185058594,103.7030029296875,30930.51953125,0.4490000009536743,3798.909912109375,0.0729999989271164,13197.1796875,1.0920000076293945,23.239999771118164,125964.0,0.0,0.0,13.0,711.0,24537000.0,51233300.0,0.0,386400000.0,0.0,5014440000.0,0.0,6297860000.0,0.0,0.0
2021-01-20,53.130001068115234,90.41000366210938,1.2139458656311035,1847.800048828125,3.6389999389648438,320.1400146484375,381.1099853515625,103.89800262451172,31017.5390625,0.460999995470047,3816.219970703125,0.07999999821186066,13342.5498046875,1.1059999465942383,22.81999969482422,53.790000915527344,90.69999694824219,1.2160005569458008,1866.5999755859375,3.6545000076293945,324.739990234375,384.7900085449219,103.91799926757812,31235.98046875,0.460999995470047,3859.75,0.07999999821186066,13486.1298828125,1.1059999465942383,22.860000610351562,53.04999923706055,90.27999877929688,1.207773208618164,1844.4000244140625,3.6389999389648438,316.510009765625,380.69000244140625,103.46299743652344,30997.7890625,0.4449999928474426,3816.219970703125,0.07500000298023224,13329.76953125,1.0870000123977661,21.3700008392334,53.2400016784668,90.47000122070312,1.2138868570327759,1865.9000244140625,3.6475000381469727,323.7699890136719,383.8900146484375,103.89700317382812,31188.380859375,0.4490000009536743,3851.85009765625,0.07500000298023224,13457.25,1.090000033378601,21.579999923706055,53.2400016784668,90.47000122070312,1.2138868570327759,1865.9000244140625,3.6475000381469727,314.600341796875,359.4111022949219,103.89700317382812,31188.380859375,0.4490000009536743,3851.85009765625,0.07500000298023224,13457.25,1.090000033378601,21.579999923706055,400301.0,0.0,0.0,16.0,601.0,30728100.0,61836100.0,0.0,384980000.0,0.0,4566190000.0,0.0,6820990000.0,0.0,0.0
2021-01-21,52.93000030517578,90.41999816894531,1.211533784866333,1865.300048828125,3.6589999198913574,325.1499938964844,384.489990234375,103.55699920654297,31198.009765625,0.4569999873638153,3857.4599609375,0.07500000298023224,13521.48046875,1.1019999980926514,21.34000015258789,53.40999984741211,90.44999694824219,1.2171964645385742,1868.0,3.6589999198913574,327.1300048828125,384.95001220703125,103.65899658203125,31272.220703125,0.46799999475479126,3861.449951171875,0.07500000298023224,13560.349609375,1.1230000257492065,22.219999313354492,52.75,90.05000305175781,1.2109909057617188,1865.300048828125,3.6440000534057617,323.7300109863281,383.25,103.32599639892578,31120.919921875,0.4440000057220459,3845.050048828125,0.0729999989271164,13454.0703125,1.0959999561309814,21.09000015258789,53.130001068115234,90.12999725341797,1.2115631103515625,1865.300048828125,3.6554999351501465,326.3599853515625,384.239990234375,103.55500030517578,31176.009765625,0.44699999690055847,3853.070068359375,0.0729999989271164,13530.91015625,1.1089999675750732,21.31999969482422,53.130001068115234,90.12999725341797,1.2115631103515625,1865.300048828125,3.6554999351501465,317.116943359375,359.73876953125,103.55500030517578,31176.009765625,0.44699999690055847,3853.070068359375,0.0729999989271164,13530.91015625,1.1089999675750732,21.31999969482422,352397.0,0.0,0.0,6.0,770.0,25130600.0,47840100.0,0.0,418780000.0,0.0,4501760000.0,0.0,7258640000.0,0.0,0.0
2021-01-22,53.099998474121094,90.05000305175781,1.2166190147399902,1854.9000244140625,3.575000047683716,325.2900085449219,382.25,103.51200103759766,31141.560546875,0.4390000104904175,3844.239990234375,0.07000000029802322,13474.8095703125,1.0870000123977661,22.239999771118164,53.15999984741211,90.30999755859375,1.2188003063201904,1855.699951171875,3.635499954223633,326.4599914550781,384.1300048828125,103.88200378417969,31141.560546875,0.4440000057220459,3852.31005859375,0.07000000029802322,13567.1396484375,1.1009999513626099,23.729999542236328,51.439998626708984,90.05000305175781,1.2151997089385986,1852.699951171875,3.57450008392334,324.7099914550781,381.8399963378906,103.49500274658203,30908.470703125,0.4309999942779541,3830.409912109375,0.07000000029802322,13463.66015625,1.0820000171661377,21.270000457763672,52.27000045776367,90.23999786376953,1.2166293859481812,1855.699951171875,3.635499954223633,325.4200134277344,382.8800048828125,103.50599670410156,30996.98046875,0.4339999854564667,3841.469970703125,0.07000000029802322,13543.0595703125,1.090999960899353,21.90999984741211,52.27000045776367,90.23999786376953,1.2166293859481812,1855.699951171875,3.635499954223633,316.2035827636719,358.465576171875,103.50599670410156,30996.98046875,0.4339999854564667,3841.469970703125,0.07000000029802322,13543.0595703125,1.090999960899353,21.90999984741211,437484.0,0.0,0.0,8.0,607.0,21609400.0,52860500.0,0.0,436040000.0,0.0,5110890000.0,0.0,5972750000.0,0.0,0.0
2021-01-25,52.16999816894531,90.2300033569336,1.2168558835983276,1864.699951171875,3.632999897003174,328.9100036621094,383.6700134277344,103.78700256347656,30989.849609375,0.421999990940094,3851.679931640625,0.07000000029802322,13681.2099609375,1.0670000314712524,22.309999465942383,52.95000076293945,90.5199966430664,1.218599796295166,1864.699951171875,3.640500068664551,330.32000732421875,384.7699890136719,103.93099975585938,30989.849609375,0.4259999990463257,3859.22998046875,0.07000000029802322,13728.98046875,1.0700000524520874,26.6299991607666,51.81999969482422,90.08000183105469,1.2117246389389038,1851.800048828125,3.6115000247955322,321.4100036621094,378.4599914550781,103.677001953125,30564.060546875,0.40400001406669617,3797.159912109375,0.06800000369548798,13368.6796875,1.034999966621399,22.200000762939453,52.77000045776367,90.38999938964844,1.216944694519043,1854.9000244140625,3.640500068664551,328.1099853515625,384.3900146484375,103.7770004272461,30960.0,0.4099999964237213,3855.360107421875,0.07000000029802322,13635.990234375,1.0399999618530273,23.190000534057617,52.77000045776367,90.38999938964844,1.216944694519043,1854.9000244140625,3.640500068664551,318.8173522949219,359.8792419433594,103.7770004272461,30960.0,0.4099999964237213,3855.360107421875,0.07000000029802322,13635.990234375,1.0399999618530273,23.190000534057617,349076.0,0.0,0.0,26.0,852.0,39080600.0,70402000.0,0.0,472890000.0,0.0,7000840000.0,0.0,7193710000.0,0.0,0.0
2021-01-26,52.90999984741211,90.38999938964844,1.2143291234970093,1855.800048828125,3.628999948501587,328.8500061035156,385.4100036621094,103.76200103759766,30968.55078125,0.4180000126361847,3862.9599609375,0.0729999989271164,13681.7197265625,1.0479999780654907,23.90999984741211,53.25,90.61000061035156,1.2175003290176392,1855.800048828125,3.631999969482422,329.760009765625,385.8500061035156,103.8270034790039,31121.419921875,0.4180000126361847,3870.89990234375,0.0729999989271164,13702.6904296875,1.0499999523162842,23.940000534057617,52.290000915527344,90.12000274658203,1.2108443975448608,1850.699951171875,3.626499891281128,327.2200012207031,383.5400085449219,103.55500030517578,30921.7109375,0.40700000524520874,3847.780029296875,0.06499999761581421,13603.1904296875,1.0329999923706055,22.549999237060547,52.61000061035156,90.16999816894531,1.214624047279358,1850.699951171875,3.628000020980835,328.5899963378906,383.7900085449219,103.76000213623047,30937.0390625,0.41200000047683716,3849.6201171875,0.06800000369548798,13626.0595703125,1.0399999618530273,23.020000457763672,52.61000061035156,90.16999816894531,1.214624047279358,1850.699951171875,3.628000020980835,319.2838134765625,359.3175048828125,103.76000213623047,30937.0390625,0.41200000047683716,3849.6201171875,0.06800000369548798,13626.0595703125,1.0399999618530273,23.020000457763672,314538.0,0.0,0.0,59.0,736.0,25498100.0,42665300.0,0.0,373150000.0,0.0,6137500000.0,0.0,6849600000.0,0.0,0.0
2021-01-27,52.7599983215332,90.1500015258789,1.2163230180740356,1844.9000244140625,3.571500062942505,326.260009765625,380.2200012207031,103.60299682617188,30893.779296875,0.41499999165534973,3836.830078125,0.07000000029802322,13486.580078125,1.0230000019073486,23.81999969482422,53.29999923706055,90.87999725341797,1.2171372175216675,1844.9000244140625,3.571500062942505,326.2699890136719,380.32000732421875,104.16799926757812,30893.779296875,0.41499999165534973,3836.830078125,0.07000000029802322,13538.419921875,1.0230000019073486,37.209999084472656,51.849998474121094,90.1500015258789,1.2061998844146729,1844.9000244140625,3.571500062942505,317.3599853515625,372.010009765625,103.59300231933594,30206.91015625,0.4000000059604645,3732.47998046875,0.05999999865889549,13192.91015625,1.0010000467300415,23.709999084472656,52.849998474121094,90.6500015258789,1.216299295425415,1844.9000244140625,3.571500062942505,319.42999267578125,374.4100036621094,103.60299682617188,30303.169921875,0.40700000524520874,3750.77001953125,0.05999999865889549,13270.599609375,1.0140000581741333,37.209999084472656,52.849998474121094,90.6500015258789,1.216299295425415,1844.9000244140625,3.571500062942505,310.3831481933594,350.5356750488281,103.60299682617188,30303.169921875,0.40700000524520874,3750.77001953125,0.05999999865889549,13270.599609375,1.0140000581741333,37.209999084472656,442376.0,0.0,0.0,195540.0,320.0,55264000.0,123351100.0,0.0,566470000.0,0.0,9976520000.0,0.0,11621190000.0,0.0,0.0
2021-01-28,52.650001525878906,90.7300033569336,1.2104778289794922,1843.4000244140625,3.5510001182556152,320.6700134277344,376.3599853515625,104.13600158691406,30377.189453125,0.40799999237060547,3755.75,0.06300000101327896,13323.2900390625,1.0080000162124634,33.25,53.58000183105469,90.86000061035156,1.214399814605713,1862.9000244140625,3.6034998893737793,326.4200134277344,381.92999267578125,104.4520034790039,30951.41015625,0.44200000166893005,3830.5,0.06300000101327896,13507.6396484375,1.0700000524520874,36.290000915527344,52.040000915527344,90.41000366210938,1.2082401514053345,1831.5,3.509000062942505,320.0299987792969,375.8900146484375,104.13600158691406,30377.189453125,0.40799999237060547,3755.75,0.054999999701976776,13316.51953125,1.0080000162124634,27.389999389648438,52.34000015258789,90.45999908447266,1.2105072736740112,1837.9000244140625,3.5829999446868896,321.32000732421875,377.6300048828125,104.14299774169922,30603.359375,0.4300000071525574,3787.3798828125,0.054999999701976776,13337.16015625,1.0570000410079956,30.209999084472656,52.34000015258789,90.45999908447266,1.2105072736740112,1837.9000244140625,3.5829999446868896,312.2196960449219,353.55035400390625,104.14299774169922,30603.359375,0.4300000071525574,3787.3798828125,0.054999999701976776,13337.16015625,1.0570000410079956,30.209999084472656,411406.0,0.0,0.0,27283.0,925.0,42836300.0,94198100.0,0.0,465140000.0,0.0,6992770000.0,0.0,9959270000.0,0.0,0.0
2021-01-29,52.150001525878906,90.55999755859375,1.212135910987854,1842.0,3.5815000534057617,319.5799865722656,375.6300048828125,104.31199645996094,30553.91015625,0.4429999887943268,3778.050048828125,0.054999999701976776,13284.7197265625,1.0839999914169312,35.15999984741211,53.25,90.77999877929688,1.2157005071640015,1876.0,3.6075000762939453,320.7200012207031,376.6700134277344,104.93499755859375,30553.91015625,0.4560000002384186,3778.050048828125,0.054999999701976776,13322.0,1.1050000190734863,37.5099983215332,51.93000030517578,90.36000061035156,1.2095993757247925,1838.699951171875,3.555500030517578,312.760009765625,368.2699890136719,104.28900146484375,29856.30078125,0.4259999990463257,3694.1201171875,0.04500000178813934,12985.0498046875,1.065999984741211,29.239999771118164,52.20000076293945,90.58000183105469,1.2120037078857422,1847.300048828125,3.573499917984009,314.55999755859375,370.07000732421875,104.29100036621094,29982.619140625,0.4429999887943268,3714.239990234375,0.04800000041723251,13070.6904296875,1.093000054359436,33.09000015258789,52.20000076293945,90.58000183105469,1.2120037078857422,1847.300048828125,3.573499917984009,305.6511535644531,346.472412109375,104.29100036621094,29982.619140625,0.4429999887943268,3714.239990234375,0.04800000041723251,13070.6904296875,1.093000054359436,33.09000015258789,410914.0,0.0,0.0,1634.0,550.0,55259000.0,126765100.0,0.0,536320000.0,0.0,6643370000.0,0.0,7872250000.0,0.0,0.0
2021-02-01,51.9900016784668,90.52999877929688,1.2122827768325806,1866.5999755859375,3.566499948501587,318.1099853515625,373.7200012207031,104.71900177001953,30054.73046875,0.4269999861717224,3731.169921875,0.04800000041723251,13226.1796875,1.0789999961853027,31.450000762939453,53.7400016784668,91.05999755859375,1.2136069536209106,1871.9000244140625,3.5934998989105225,323.5400085449219,377.3399963378906,104.98999786376953,30335.91015625,0.4320000112056732,3784.320068359375,0.05000000074505806,13431.4599609375,1.0880000591278076,33.959999084472656,51.63999938964844,90.5,1.2069132328033447,1850.0,3.554500102996826,316.0199890136719,370.3800048828125,104.6240005493164,30014.970703125,0.4129999876022339,3725.6201171875,0.04500000178813934,13132.4697265625,1.059999942779541,29.030000686645508,53.54999923706055,91.0199966430664,1.2123857736587524,1860.800048828125,3.562000036239624,322.4200134277344,376.2300109863281,104.68599700927734,30211.91015625,0.42399999499320984,3773.860107421875,0.04800000041723251,13403.3896484375,1.0770000219345093,30.239999771118164,53.54999923706055,91.0199966430664,1.2123857736587524,1860.800048828125,3.562000036239624,313.28851318359375,352.2395324707031,104.68599700927734,30211.91015625,0.42399999499320984,3773.860107421875,0.04800000041723251,13403.3896484375,1.0770000219345093,30.239999771118164,416067.0,0.0,0.0,1494.0,547.0,35646000.0,75817600.0,0.0,347060000.0,0.0,5436230000.0,0.0,7092520000.0,0.0,0.0
2021-02-02,53.47999954223633,91.0,1.2067675590515137,1859.5999755859375,3.5264999866485596,325.4800109863281,379.6499938964844,104.87799835205078,30276.880859375,0.44200000166893005,3791.840087890625,0.05999999865889549,13543.099609375,1.1100000143051147,28.010000228881836,55.2599983215332,91.29000091552734,1.208795189857483,1861.300048828125,3.5394999980926514,328.8699951171875,383.2200012207031,105.16200256347656,30840.5390625,0.44600000977516174,3843.090087890625,0.05999999865889549,13652.7001953125,1.1169999837875366,28.079999923706055,53.45000076293945,90.80000305175781,1.2018364667892456,1827.5999755859375,3.5264999866485596,325.30999755859375,376.32000732421875,104.822998046875,30276.880859375,0.43700000643730164,3791.840087890625,0.05000000074505806,13535.8603515625,1.0959999561309814,25.309999465942383,54.7599983215332,91.19999694824219,1.2068694829940796,1830.5,3.5390000343322754,327.67999267578125,381.54998779296875,104.88099670410156,30687.48046875,0.4449999928474426,3826.31005859375,0.05000000074505806,13612.7802734375,1.1050000190734863,25.559999465942383,54.7599983215332,91.19999694824219,1.2068694829940796,1830.5,3.5390000343322754,318.3995666503906,357.2203063964844,104.88099670410156,30687.48046875,0.4449999928474426,3826.31005859375,0.05000000074505806,13612.7802734375,1.1050000190734863,25.559999465942383,463718.0,0.0,0.0,1293.0,434.0,33930800.0,64450700.0,0.0,333160000.0,0.0,5514090000.0,0.0,7325270000.0,0.0,0.0
2021-02-03,55.04999923706055,91.05000305175781,1.203905463218689,1834.800048828125,3.552000045776367,329.82000732421875,382.44000244140625,105.02200317382812,30689.650390625,0.45899999141693115,3840.27001953125,0.05000000074505806,13718.3095703125,1.1239999532699585,24.59000015258789,56.33000183105469,91.30999755859375,1.204999327659607,1842.4000244140625,3.5785000324249268,330.20001220703125,383.70001220703125,105.09700012207031,30793.41015625,0.46399998664855957,3847.510009765625,0.05000000074505806,13723.830078125,1.1319999694824219,25.43000030517578,54.810001373291016,90.98999786376953,1.200494647026062,1829.800048828125,3.552000045776367,326.32000732421875,380.4800109863281,104.92400360107422,30521.310546875,0.44999998807907104,3816.679931640625,0.03999999910593033,13585.33984375,1.1130000352859497,22.90999984741211,55.689998626708984,91.12000274658203,1.203905463218689,1832.199951171875,3.5785000324249268,326.3800048828125,381.8500061035156,105.02799987792969,30723.599609375,0.45899999141693115,3830.169921875,0.03999999910593033,13610.5400390625,1.13100004196167,22.90999984741211,55.689998626708984,91.12000274658203,1.203905463218689,1832.199951171875,3.5785000324249268,317.1364440917969,357.501220703125,105.02799987792969,30723.599609375,0.45899999141693115,3830.169921875,0.03999999910593033,13610.5400390625,1.13100004196167,22.90999984741211,448693.0,0.0,0.0,1195.0,312.0,24824500.0,52427100.0,0.0,305590000.0,0.0,4864870000.0,0.0,7546940000.0,0.0,0.0
2021-02-04,55.959999084472656,91.08999633789062,1.2041809558868408,1832.199951171875,3.566999912261963,327.82000732421875,382.9599914550781,104.99500274658203,30737.779296875,0.4650000035762787,3836.659912109375,0.03799999877810478,13674.0595703125,1.1460000276565552,23.440000534057617,56.58000183105469,91.58000183105469,1.2043839693069458,1832.199951171875,3.566999912261963,330.3299865722656,386.239990234375,105.49099731445312,31065.9609375,0.4749999940395355,3872.419921875,0.03799999877810478,13778.419921875,1.1619999408721924,23.440000534057617,55.29999923706055,91.08999633789062,1.1967161893844604,1782.800048828125,3.559499979019165,326.4599914550781,381.9700012207031,104.9729995727539,30737.779296875,0.4560000002384186,3836.659912109375,0.02800000086426735,13631.6201171875,1.1360000371932983,21.68000030517578,56.22999954223633,91.52999877929688,1.2042388916015625,1788.9000244140625,3.565999984741211,330.239990234375,386.19000244140625,104.99500274658203,31055.859375,0.45899999141693115,3871.739990234375,0.029999999329447746,13777.740234375,1.1390000581741333,21.770000457763672,56.22999954223633,91.52999877929688,1.2042388916015625,1788.9000244140625,3.565999984741211,320.8870544433594,361.5644836425781,104.99500274658203,31055.859375,0.45899999141693115,3871.739990234375,0.029999999329447746,13777.740234375,1.1390000581741333,21.770000457763672,381404.0,0.0,0.0,2375.0,382.0,22350900.0,47142600.0,0.0,338330000.0,0.0,4879240000.0,0.0,7295370000.0,0.0,0.0
2021-02-05,56.459999084472656,91.48999786376953,1.1967447996139526,1794.300048828125,3.575500011444092,331.2200012207031,388.20001220703125,105.56800079345703,31093.810546875,0.4749999940395355,3878.300048828125,0.023000000044703484,13824.8798828125,1.1720000505447388,21.989999771118164,57.290000915527344,91.5999984741211,1.2039779424667358,1813.5,3.6524999141693115,332.3999938964844,388.4700012207031,105.76300048828125,31252.1796875,0.4819999933242798,3894.56005859375,0.02500000037252903,13878.16015625,1.187999963760376,22.15999984741211,56.43000030517578,90.9800033569336,1.1953572034835815,1790.9000244140625,3.575500011444092,329.5299987792969,386.1400146484375,105.33100128173828,31083.220703125,0.44699999690055847,3874.929931640625,0.017999999225139618,13761.66015625,1.1360000371932983,20.860000610351562,56.849998474121094,91.04000091552734,1.1966731548309326,1810.9000244140625,3.6389999389648438,331.3599853515625,387.7099914550781,105.5719985961914,31148.240234375,0.46700000762939453,3886.830078125,0.023000000044703484,13856.2998046875,1.1699999570846558,20.8700008392334,56.849998474121094,91.04000091552734,1.1966731548309326,1810.9000244140625,3.6389999389648438,321.975341796875,362.9875793457031,105.5719985961914,31148.240234375,0.46700000762939453,3886.830078125,0.023000000044703484,13856.2998046875,1.1699999570846558,20.8700008392334,400833.0,0.0,0.0,1278.0,396.0,22732000.0,48669800.0,0.0,293550000.0,0.0,4879470000.0,0.0,6792910000.0,0.0,0.0
2021-02-08,57.060001373291016,91.0,1.2049354314804077,1816.300048828125,3.6475000381469727,333.1000061035156,389.2699890136719,105.39700317382812,31191.19921875,0.4819999933242798,3892.590087890625,0.023000000044703484,13937.0595703125,1.190999984741211,21.889999389648438,58.13999938964844,91.23999786376953,1.2068549394607544,1836.699951171875,3.678999900817871,333.739990234375,390.55999755859375,105.66600036621094,31386.099609375,0.4830000102519989,3915.77001953125,0.02800000086426735,13987.740234375,1.1929999589920044,22.06999969482422,57.0,90.9000015258789,1.2021398544311523,1809.0,3.6459999084472656,331.4100036621094,388.3500061035156,105.15799713134766,31191.19921875,0.46399998664855957,3892.590087890625,0.019999999552965164,13894.150390625,1.149999976158142,21.229999542236328,57.970001220703125,90.93000030517578,1.2048773765563965,1831.9000244140625,3.678999900817871,333.5799865722656,390.510009765625,105.4000015258789,31385.759765625,0.4749999940395355,3915.590087890625,0.019999999552965164,13987.6396484375,1.159999966621399,21.239999771118164,57.970001220703125,90.93000030517578,1.2048773765563965,1831.9000244140625,3.678999900817871,324.1324768066406,365.60894775390625,105.4000015258789,31385.759765625,0.4749999940395355,3915.590087890625,0.019999999552965164,13987.6396484375,1.159999966621399,21.239999771118164,399724.0,0.0,0.0,254.0,312.0,20462800.0,38365200.0,0.0,322250000.0,0.0,4648360000.0,0.0,8564530000.0,0.0,0.0
2021-02-09,58.11000061035156,90.91000366210938,1.2052549123764038,1841.9000244140625,3.7079999446868896,332.6199951171875,389.6099853515625,105.22699737548828,31359.880859375,0.4740000069141388,3910.489990234375,0.032999999821186066,13966.8203125,1.149999976158142,21.56999969482422,58.619998931884766,90.93000030517578,1.211475133895874,1843.300048828125,3.7355000972747803,334.80999755859375,390.8900146484375,105.22699737548828,31439.470703125,0.4819999933242798,3918.35009765625,0.032999999821186066,14044.9501953125,1.159000039100647,22.260000228881836,57.27000045776367,90.43000030517578,1.2050195932388306,1830.699951171875,3.693000078201294,332.6099853515625,389.1700134277344,104.51200103759766,31245.859375,0.4659999907016754,3902.639892578125,0.029999999329447746,13966.5498046875,1.1399999856948853,20.649999618530273,58.36000061035156,90.44000244140625,1.2053595781326294,1835.300048828125,3.7335000038146973,333.510009765625,390.25,105.20999908447266,31375.830078125,0.4740000069141388,3911.22998046875,0.032999999821186066,14007.7001953125,1.156999945640564,21.6299991607666,58.36000061035156,90.44000244140625,1.2053595781326294,1835.300048828125,3.7335000038146973,324.06451416015625,365.3656311035156,105.20999908447266,31375.830078125,0.4740000069141388,3911.22998046875,0.032999999821186066,14007.7001953125,1.156999945640564,21.6299991607666,514698.0,0.0,0.0,184.0,303.0,17597500.0,35551100.0,0.0,308210000.0,0.0,4568320000.0,0.0,8766770000.0,0.0,0.0
2021-02-10,58.45000076293945,90.48999786376953,1.2116951942443848,1842.5999755859375,3.7664999961853027,334.989990234375,392.1199951171875,104.58200073242188,31428.01953125,0.4830000102519989,3920.780029296875,0.03500000014901161,14093.349609375,1.1740000247955322,21.639999389648438,58.90999984741211,90.52999877929688,1.2143733501434326,1851.0999755859375,3.7899999618530273,335.4599914550781,392.2799987792969,104.83699798583984,31511.439453125,0.48500001430511475,3931.5,0.03500000014901161,14109.1201171875,1.1759999990463257,23.850000381469727,58.08000183105469,90.25,1.2110203504562378,1837.0,3.7664999961853027,329.5,387.5,104.41799926757812,31221.3203125,0.45500001311302185,3884.93994140625,0.03500000014901161,13845.4697265625,1.13100004196167,19.690000534057617,58.68000030517578,90.37000274658203,1.2119992971420288,1840.5999755859375,3.7855000495910645,332.75,390.0799865722656,104.57499694824219,31437.80078125,0.4560000002384186,3909.8798828125,0.03500000014901161,13972.5302734375,1.1330000162124634,21.989999771118164,58.68000030517578,90.37000274658203,1.2119992971420288,1840.5999755859375,3.7855000495910645,323.3259582519531,365.2064208984375,104.57499694824219,31437.80078125,0.4560000002384186,3909.8798828125,0.03500000014901161,13972.5302734375,1.1330000162124634,21.989999771118164,457535.0,0.0,0.0,543.0,290.0,28068700.0,59154400.0,0.0,326450000.0,0.0,4837070000.0,0.0,10785930000.0,0.0,0.0
2021-02-11,58.400001525878906,90.45999908447266,1.2119449377059937,1840.5,3.7850000858306885,334.3299865722656,391.239990234375,104.61900329589844,31466.490234375,0.4560000002384186,3916.39990234375,0.03799999877810478,14045.2099609375,1.1519999504089355,22.09000015258789,58.709999084472656,90.47000122070312,1.2150993347167969,1845.0,3.7904999256134033,335.0,391.69000244140625,104.77999877929688,31543.8203125,0.46399998664855957,3925.989990234375,0.03799999877810478,14058.91015625,1.1649999618530273,23.25,57.84000015258789,90.26000213623047,1.2114311456680298,1820.9000244140625,3.7715001106262207,332.1199951171875,388.1000061035156,104.552001953125,31244.359375,0.44699999690055847,3890.389892578125,0.03500000014901161,13916.849609375,1.1380000114440918,21.110000610351562,58.2400016784668,90.41999816894531,1.2121212482452393,1824.9000244140625,3.7874999046325684,334.5799865722656,390.7099914550781,104.61499786376953,31430.69921875,0.460999995470047,3916.3798828125,0.03500000014901161,14025.76953125,1.1579999923706055,21.25,58.2400016784668,90.41999816894531,1.2121212482452393,1824.9000244140625,3.7874999046325684,325.1041564941406,365.7962951660156,104.61499786376953,31430.69921875,0.460999995470047,3916.3798828125,0.03500000014901161,14025.76953125,1.1579999923706055,21.25,380445.0,0.0,0.0,602.0,316.0,22046100.0,42913300.0,0.0,280320000.0,0.0,4590960000.0,0.0,10916780000.0,0.0,0.0
